LL1210_T1_rep1	LL1210_T1_rep2	LL1210_T1_rep3	LL1210_T1_rep4	LL1210_T2_rep1	LL1210_T2_rep2	LL1210_T2_rep3	LL1210_T2_rep4	LL1210_T3_rep1	LL1210_T3_rep2	LL1210_T3_rep3	LL1210_T3_rep4	LL1210_T4_rep1	LL1210_T4_rep2	LL1210_T4_rep3	LL1210_T4_rep4
WP_003516370.1	21.2916603140795	24.5626573134441	NA	NA	NA	21.9663748741229	24.0313299199489	NA	NA	21.7097265102719	21.5938765417523	21.4928137225615	21.6465963797187	21.4097129516005	22.4365854597276	22.223227832723
WP_003515370.1	27.6289448796188	26.7009634909082	27.8108372087401	27.1740328238097	27.7754462943616	26.6731511287175	26.4284604784558	27.4533799418697	27.6675111285789	27.8040413804472	27.5654570840421	27.1314175293824	27.5265421604545	27.9688134814744	27.8422119667276	26.5824461375074
WP_003511606.1	24.5409234701637	23.189630076322	22.8485972704905	23.1914315300916	24.715125089709	23.1844157819089	22.9622155497212	23.9418511424221	25.564055676576	24.6314830316154	23.9395868801221	24.3085466505558	24.7368499778915	23.330722117215	23.9123607519461	23.4712324243193
WP_003511546.1	23.2040960630437	NA	21.868766026612	23.2736560886644	NA	23.9380911948443	23.3234246058777	22.0863998987505	NA	23.3047349916318	22.5525650974996	23.0157983708021	23.7441249976537	22.7900752383065	23.2610109053563	22.8530709352362
WP_003513956.1	24.3436409802832	24.2062473237834	24.4604799179561	24.5873163185579	24.6992327387494	24.6176876876081	24.8563709626439	24.8544987712223	24.335826730689	24.6892068937453	24.5020358377162	25.1010059786148	24.6626573327002	24.728173571148	24.6068756445688	24.7650947154074
WP_003517046.1	27.563897031696	26.8250703928671	27.0713197203517	26.8122250283631	28.4023882301673	27.9922435075742	28.150168894366	28.4720251619656	NA	NA	27.4865430250009	27.4595085432235	NA	26.6278039035196	NA	26.6606755390182
WP_003514662.1	27.7491406039056	27.8707438124337	27.7005551494555	27.6491121795959	28.5839913381993	27.8151630470359	28.1236299955911	28.0394312033151	27.819214118609	28.1444188847961	27.8416660123361	27.8457200277447	28.1032004336052	27.8148164923016	27.5301577635124	27.8654076851287
WP_003511544.1	25.6186340670041	25.3991633455156	25.8585157559757	25.2499317531323	26.2250322618465	26.1905186002201	26.1403030359409	25.9757950369991	24.8176215643322	26.2734681518859	26.1469274822421	26.1528660815726	25.8204372564322	26.4390241026787	26.1699761628746	25.628182377107
WP_003513954.1	25.5067613584099	24.1386516185392	24.7126377346678	24.8446464384099	25.1581322994483	24.4764186773682	24.4988184357172	25.6187839768207	NA	25.030945382692	25.9679879214489	25.2654782667203	23.8565860951831	25.826862303403	25.4959995614393	NA
WP_003514618.1	32.3725211630777	30.8964964967182	30.7434247316622	30.7473791777958	30.5307081120312	30.8659200096189	30.8774225007888	30.670751142769	30.544385440897	31.2996190952447	31.6037919116789	31.1469614198915	31.1896408092379	31.3944348487522	30.8014169118292	31.4992636429769
WP_003512977.1	27.917689594185	27.5291888901033	27.7120898088637	27.5298057465684	27.6739245775904	27.7378062215795	27.032137380983	27.792503200969	25.4794292471156	25.7009967911416	25.7497028924312	28.1529805997455	26.5646996154036	26.4218686258927	27.04831229448	28.0541763414473
WP_003514317.1	25.7947781239037	25.0862690457802	25.4128275535265	24.5741206374427	24.035134382782	24.595024854695	25.7514306747388	23.6126673504983	25.6454223260143	24.3317838987984	22.8960847165949	23.6432840744652	24.8330543457601	23.8146140903867	23.9536632729746	24.4115424038705
WP_003513934.1	29.11255837269	27.8432548539682	28.7133925634073	28.4569431445604	28.3933316160467	27.7043694523232	28.9854538074708	28.5681935838417	29.2347385354088	27.9934350326555	28.770985992813	28.5251271195997	28.6109769152698	28.6944084509778	28.7008510322233	28.5620486320017
WP_003515591.1	27.8212629428198	27.7889073112547	26.880073621233	27.9899294964128	27.1644757415047	26.7090015174517	27.1244197137657	27.0422171870949	26.1150046462722	26.9072379078709	27.5722010222478	26.8871481824541	26.2041697284309	27.3686385195796	26.7327052439146	26.4420106755785
WP_003513185.1	24.2030468123038	23.6187410556708	24.6579754941151	24.4107749682088	25.1654842095068	23.2873387975808	24.4790011410126	23.8650997765628	23.3642627114187	23.7967096750427	23.5011897972293	23.6483359908509	24.6095703804894	24.0288007264438	24.5140292457808	23.9168828451991
WP_003516573.1	24.5282085302716	23.9662037897415	24.7607440163849	22.8301433527052	23.4213653562351	23.7218946801092	25.0795092972265	24.9587039991664	22.7582343947782	23.2816282218458	25.260630515513	25.2981543108871	22.7787144565644	22.9561633390921	23.1868198222512	24.7273437247847
WP_003518270.1	24.5858535476664	25.1683059263946	24.4281723948838	25.4697911415108	25.1083119957157	NA	25.7164159702957	25.0788141420761	25.1856701298302	25.2571596764792	24.7049153063042	24.7553008581024	NA	NA	23.9291329242698	26.2682225896634
WP_003517900.1	26.1125511189509	26.9748227960389	27.3225322386813	26.2444834458692	26.9070209380782	26.3910957090065	25.4852468808142	26.650149909332	26.7100946401466	26.8253333315782	26.7447583423101	26.6836629266827	26.7041054409681	26.9675589379064	26.6795477739365	27.0869877875704
WP_014522596.1	28.9931948838379	28.1532174573381	28.5580069466834	24.3062004581692	22.9861167557287	25.08332061626	24.3590101264772	23.7601503068018	24.1843280917867	24.393749891334	28.4410379158635	24.1361089971699	28.5547295873591	22.0807895895827	24.8067754223377	28.255673670407
WP_003513794.1	30.3433720741648	30.9668962499415	31.6383359518294	30.5231164441908	31.4922315830103	31.7688459582505	30.2617359486059	31.8360010035104	31.3613355870772	30.8155567811932	29.0964443610315	31.4530556790392	30.6771673670347	30.1245590134153	31.5371240248718	30.4135682564683
WP_003518362.1	24.2483973347437	NA	24.3437742481003	NA	24.4564397169996	24.27401048167	24.5430653485837	24.527799489329	24.0006934049332	23.2233088581735	24.0961125065288	NA	NA	NA	NA	NA
WP_003511705.1	27.4457473394133	26.5971124369711	27.13065447315	26.9104690902314	26.8965139915093	27.2614611071365	26.8883913441808	27.2286813295048	27.1976924144058	27.2566960042686	27.2332319998998	27.0398932409893	26.6141382869007	27.174019801359	26.9195307827226	27.0687999823948
WP_014522594.1	26.0426921098245	24.843858714729	26.7342007334061	26.9951428860335	25.2172689503662	25.048442500204	25.8967912745076	25.7324307864328	24.6014086490447	24.2317326617401	24.9288324028895	24.9611389794326	25.2615044190514	25.0227226811551	24.9817483167599	24.4961391220798
WP_003514623.1	28.7634709958654	29.2631520531624	29.4921448184854	29.6269001950107	28.7768168632503	29.2140401506028	29.4447134871476	29.4144376694373	29.250470613898	28.97549530419	29.2313788493851	29.4464800048623	29.9837866355014	30.0026183935918	29.3888524360036	29.6974717383117
WP_003512965.1	30.722116392795	30.8262290322661	30.2358967166047	30.4892101881812	30.9749078609571	30.5279361948719	30.56246208309	30.7242858284944	30.5291471325489	29.9159125402187	30.6693322243335	30.4688792425779	30.0195691925903	23.951551435616	30.0714360270919	30.1268508478651
WP_003513475.1	24.3261903838399	22.793683139252	NA	NA	22.4386591853524	24.3407276989718	23.075225244387	24.7500856820805	24.9502613174427	24.1225958889623	22.9423381303285	23.7639383422595	25.4305758784283	26.0011741815425	25.9728730768235	25.491769890267
WP_003511862.1	29.9299339132872	30.1424183694834	30.8324565343974	30.4430350383462	30.3307504608751	30.2549129774156	30.7281264856004	30.9186211210647	29.4411162753319	29.2969168753413	30.3535293593393	29.9292803231297	29.0555505956699	28.4901872920491	29.7784796862376	29.4621621026145
WP_003512967.1	24.6315205525471	23.8757282369471	24.7256220484724	25.0269282401852	25.3370534636405	25.6455973230979	25.3648246691402	24.0127129206847	23.423793351878	25.0860154607343	25.0600462005371	24.8530696110483	23.440634289583	24.4075655260383	24.7347557125566	24.6904659087281
WP_003516561.1	26.3002258854083	26.3220606053589	26.3049080727947	26.7493771151735	26.4708267879501	26.1773587193877	26.0862148015552	25.9720394768026	26.0552411617187	25.9937984035756	26.1169942425821	26.0905631063548	25.671183564731	26.1198329759132	25.7807666886321	26.0833596908174
WP_003517974.1	27.8881761101796	28.5679649555461	27.7703876378217	26.1927776244976	28.0530883381397	28.4557135310685	27.8395250085998	28.7120983026366	26.8045945658684	26.9815860773951	28.2582084407797	27.2037565384215	27.034998818043	27.0197416830927	28.1337025890386	27.7416639266009
WP_003518712.1	26.2955749209204	26.3432438524159	26.6871746815031	25.8191193610259	24.227410352942	27.847838783422	27.9906485270819	26.5660805985117	26.5944585417011	26.7112350607254	27.2420365047289	27.3137837421638	24.8611822881389	24.5367466423108	25.7233055949045	26.6762130158771
WP_020458025.1	30.1140895384125	30.0253674371308	29.8477835661865	29.8773595922937	30.2921477190696	30.480741177076	29.8912149148467	30.0018435853271	30.276236056205	30.0070505486882	29.9121034379107	29.9982198382773	29.5725679839313	29.4352292287384	29.4659295328385	29.3843695723966
WP_003517853.1	23.2964927370365	NA	21.7445909185677	21.6506707329961	23.281347343349	23.2372372588694	22.4818423080533	22.5177886339579	22.8402063582941	22.4455024851427	22.6446260038181	22.5959730981082	22.3281016854911	22.0228502550665	21.8108352081882	23.5674466060238
WP_003514311.1	24.1073853169129	28.1178717274038	24.8943375118488	NA	27.6683372241026	24.1535382514014	25.07094714534	28.2395815775936	25.8736241156917	NA	25.354304162817	24.4962292478139	NA	25.2823643797332	24.730120533357	25.5731304049187
WP_003517527.1	23.0995325324931	NA	23.1147731865096	NA	22.8141762690299	22.3568625032572	NA	22.6870693058922	22.4959221268032	23.0441860457629	20.8018128510929	23.0389894849093	22.6034335355066	23.0102739980663	22.6310972305599	21.9398764187754
WP_003514635.1	30.2028933585194	30.6037608299511	30.2669115577617	30.3162756784646	29.5739362155957	29.3178061970738	30.1620795711964	29.2762090406278	30.2114519085308	29.7868053932885	29.4531839505718	29.7246204796096	30.4704919975373	30.1362207078741	29.6776868261376	29.9214620926926
WP_003521161.1	30.2926188565824	30.3693461851202	30.2525916324039	29.9082145989771	29.8029874266063	30.3148389248083	29.810743389684	30.1415563679941	30.1293104106048	29.9873615326612	30.196825128184	29.686433525787	30.2011711753318	30.0699812922089	30.0205290403526	29.8722135426978
WP_003513451.1	22.1596426977724	NA	NA	NA	22.7037165458557	22.4429789702732	22.3507284142672	22.499627879326	23.256672072409	NA	21.7640987626332	22.3497208233341	22.3705267564242	22.5221054822159	22.2661638855583	NA
WP_003512125.1	23.5181777392389	22.4462673193977	23.8473800900976	23.8355636581262	NA	NA	23.6822044362913	23.3463601873961	NA	NA	23.1640088938637	23.5990367031211	22.8064601623167	NA	NA	22.4358683424884
WP_003514796.1	27.3386480313062	NA	27.3600004287599	NA	25.9399449010761	27.2178336884536	27.6434527458452	27.4966567146557	27.2163749002359	NA	27.7952825645064	27.6116108870403	NA	27.7837638804664	NA	NA
WP_003517525.1	28.5106974848324	28.3924148244884	28.7809372308335	26.8563359148877	26.4033338613878	26.4535019427318	28.4917311641841	26.3646200611578	27.5463040797517	27.8108372087401	27.5994432449801	28.0096264702213	28.2092932787116	28.1565553784677	25.3362347768026	28.2481441064596
WP_003520198.1	27.7776423489164	27.1963003088084	27.4722474674849	27.2042201296038	26.8907367502533	27.3679982022215	26.6021127636883	26.7342558396148	26.9063196143243	27.1017193789639	27.0389601122362	26.2962658151382	27.9099228292022	26.3801029084251	26.586569186202	25.8584051895919
WP_003513792.1	24.3526049449594	25.477427408303	24.7444759136352	26.0946716304342	25.4967071725455	26.5961205064636	25.2971196664623	25.6225592593827	27.1523509997072	26.574398605834	26.4110384147598	27.166273630311	27.247539499857	24.8319789369557	27.1376709888592	23.6584376308157
WP_003519740.1	26.3869778652351	25.5091552909397	25.9007628890471	25.8425462744801	25.004445231927	25.5931405018191	25.5618481770243	26.0457752983553	25.5690486691054	25.7847760426264	25.73651401636	25.7764015433326	25.811581111809	25.0029973663403	26.4462273076688	25.1605904195033
WP_003516468.1	28.6691450382159	28.2947766514858	28.6908341828652	28.2598596910383	28.7827875719795	28.7164775544055	28.6055924140601	28.8351235498708	27.1826873201098	28.3058811960553	28.2857584108488	27.9888770035872	27.9465781481995	28.2493356732637	28.022940271697	28.1487776556094
WP_003513025.1	25.8018094844407	26.8815455352847	24.3396883366281	24.1059688914224	24.6613646405286	25.6899361479515	24.6670094398821	24.4897236386099	24.9726703186084	25.249634917998	NA	24.4115098370245	NA	25.5898551978227	24.310689003384	23.9526676191728
WP_003518603.1	30.0726571591508	30.1187246252505	30.3389254404181	30.3436378771945	30.2002709044118	30.0270005401149	30.695940019157	30.5393500822558	29.6265579721548	29.8579063176863	30.0764677213218	30.2141740837694	30.0723779650667	30.0478701075508	29.8628081553226	29.912920207668
WP_003518601.1	31.7285438330495	30.9497765752076	30.7647801635391	30.7889065150912	30.3609048254484	30.2391840687972	30.1062131848211	30.449574822513	30.3370258892393	30.2358967166047	30.524471975795	30.5008253909809	31.2528149778925	31.1158875229026	30.8322214721836	30.9650564203457
WP_003517535.1	24.1294358018218	23.5885253124899	23.8401693646891	NA	23.5739265010781	24.3838730193628	23.5757063998745	24.052378833361	NA	22.5143818686497	23.3978290905088	22.5846049715791	NA	NA	NA	NA
WP_003518900.1	22.9844455283798	27.1554867797953	24.2832462193114	24.8151415183499	24.0906084766822	23.7577431313338	24.5686551045848	24.2572538467146	NA	24.2677721678996	24.6167807236651	24.4257006033353	25.0390458266932	NA	NA	23.8908309744184
WP_003518953.1	24.1396625485695	NA	NA	NA	24.6111204867391	24.1751191608941	NA	26.4591518928754	25.7911036515649	24.5419658650146	24.5424027111527	NA	NA	24.913842161621	26.4213352790307	26.2139998054211
WP_003516026.1	28.5781660210941	NA	28.2796760987718	27.9066265821154	28.2308608755098	28.9862238412947	28.0974289738231	29.1610731218658	29.2876897232377	27.8348609201612	28.4858542559657	27.6162722431732	27.1919602368536	NA	NA	26.5703709341435
WP_003515954.1	21.2235342705893	22.7850449842743	21.1919445730155	21.9764597041289	22.5399245850523	22.120301468365	20.796903192156	22.3859295563553	22.4041526028931	NA	NA	23.3675026207644	22.768436676924	22.4523439252388	23.2040408604261	22.32782945113
WP_003519558.1	26.451845800956	26.2421582016315	26.4208890315599	26.2517252385368	26.3033934027743	26.3561767053535	26.6178410589634	26.3284581356312	25.7830824207513	26.1963922226447	26.4932652861007	26.3793808237441	26.9530644874282	26.5145208678026	26.5777594447719	26.6355552731374
WP_003513238.1	26.4674132344167	24.4083702041032	24.8510374094774	25.1402829616186	24.9688791920859	25.0416820049477	24.3142680306577	25.4825991486649	24.6111708824156	25.4813462051482	24.7947095277233	25.7090552110673	25.1484144559419	24.3358093472758	25.3326929301385	24.6314431029233
WP_003516579.1	31.4105328176245	31.9505476887746	31.1335038485356	30.7297165678528	31.4689906077388	31.697753600376	31.3266446153297	31.3998725166469	31.5327416025236	31.8946173057559	31.9899371013326	31.4041892259292	32.0963841307572	32.029480082422	30.8510033599472	32.6444529727804
WP_003519296.1	25.6128353563366	25.5853008079116	25.1399445587979	24.8742134426901	24.792127437902	24.9332981676843	25.5038793448557	25.3592344839888	23.0864563171604	23.5752193093214	24.7417824062446	24.6824921191383	20.4019942371207	21.2918722881097	22.50892899691	22.1852083137984
WP_003512019.1	26.6056898050174	26.0473948677983	26.1466829931112	25.9990497667683	26.4506217412045	25.8494760520395	26.7183148473634	26.7262122771818	26.9772797125715	26.1246613066092	26.7269684372016	26.759017431828	27.299348189717	26.4618333714465	26.1449878808909	27.1341531455558
WP_003519008.1	24.17975994425	24.5405584449903	24.5760839201885	24.4591936282054	24.4278397240228	23.7993538088761	24.1333588201017	24.6745292282946	24.3633304902128	24.3090963458795	24.5940816672859	24.6896206499328	23.478179340427	23.076662078426	23.8697789517049	23.4968420842708
WP_003513548.1	28.7123399211866	28.8417845050419	29.0828531155045	29.2555090407429	28.7151194953224	28.722909359441	28.8851729381846	28.4671668162953	28.2842968649164	27.9042161835137	28.0961750979983	28.7059228436815	29.0877082474744	28.2419011499562	28.181182007455	28.0268217646347
WP_003516438.1	24.85396548794	24.6754764791091	25.1037815717426	24.1345248801229	24.9523171740742	25.5073379505467	25.8164300805729	25.9487489273722	25.320650674552	25.1952965002984	26.2118878887135	24.9717045275822	23.5942552606226	24.5664190107709	25.5726784459527	25.4198705151092
WP_003511753.1	26.1984622148895	24.3981663993317	26.0767673553963	24.5788545661746	24.5629668261903	25.0076381318849	24.8802671602256	24.5781885275278	24.434682951754	26.2214537577139	25.5048033839666	26.2651924333837	23.893169484685	24.6701358282686	25.8850156604668	23.4082378026335
